code,name,type,parent_code,sort_order
01,Thành phố Hà Nội,MUNICIPALITY,,1
04,Cao Bằng,PROVINCE,,2
08,Tuyên Quang,PROVINCE,,3
11,Điện Biên,PROVINCE,,4
12,Lai Châu,PROVINCE,,5
14,Sơn La,PROVINCE,,6
15,Lào Cai,PROVINCE,,7
19,Thái Nguyên,PROVINCE,,8
20,Lạng Sơn,PROVINCE,,9
22,Quảng Ninh,PROVINCE,,10
24,Bắc Ninh,PROVINCE,,11
25,Phú Thọ,PROVINCE,,12
31,Thành phố Hải Phòng,MUNICIPALITY,,13
33,Hưng Yên,PROVINCE,,14
37,Ninh Bình,PROVINCE,,15
38,Thanh Hóa,PROVINCE,,16
40,Nghệ An,PROVINCE,,17
42,Hà Tĩnh,PROVINCE,,18
44,Quảng Trị,PROVINCE,,19
46,Thành phố Huế,MUNICIPALITY,,20
48,Thành phố Đà Nẵng,MUNICIPALITY,,21
51,Quảng Ngãi,PROVINCE,,22
52,Gia Lai,PROVINCE,,23
56,Khánh Hòa,PROVINCE,,24
66,Đắk Lắk,PROVINCE,,25
68,Lâm Đồng,PROVINCE,,26
75,Đồng Nai,PROVINCE,,27
79,Thành phố Hồ Chí Minh,MUNICIPALITY,,28
80,Tây Ninh,PROVINCE,,29
82,Đồng Tháp,PROVINCE,,30
86,Vĩnh Long,PROVINCE,,31
91,An Giang,PROVINCE,,32
92,Thành phố Cần Thơ,MUNICIPALITY,,33
96,Cà Mau,PROVINCE,,34
00070,Phường Hoàn Kiếm,WARD,01,1
00073,Phường Cửa Nam,WARD,01,2
00004,Phường Ba Đình,WARD,01,3
00008,Phường Ngọc Hà,WARD,01,4
00025,Phường Giảng Võ,WARD,01,5
00256,Phường Hai Bà Trưng,WARD,01,6
00283,Phường Vĩnh Tuy,WARD,01,7
00277,Phường Bạch Mai,WARD,01,8
00235,Phường Đống Đa,WARD,01,9
00226,Phường Kim Liên,WARD,01,10
00196,Phường Văn Miếu - Quốc Tử Giám,WARD,01,11
00187,Phường Láng,WARD,01,12
00190,Phường Ô Chợ Dừa,WARD,01,13
00097,Phường Hồng Hà,WARD,01,14
00328,Phường Lĩnh Nam,WARD,01,15
00319,Phường Hoàng Mai,WARD,01,16
00304,Phường Vĩnh Hưng,WARD,01,17
00313,Phường Tương Mai,WARD,01,18
00316,Phường Định Công,WARD,01,19
00337,Phường Hoàng Liệt,WARD,01,20
00331,Phường Yên Sở,WARD,01,21
00367,Phường Thanh Xuân,WARD,01,22
00364,Phường Khương Đình,WARD,01,23
00352,Phường Phương Liệt,WARD,01,24
00167,Phường Cầu Giấy,WARD,01,25
00160,Phường Nghĩa Đô,WARD,01,26
00175,Phường Yên Hòa,WARD,01,27
00103,Phường Tây Hồ,WARD,01,28
00091,Phường Phú Thượng,WARD,01,29
00613,Phường Tây Tựu,WARD,01,30
00619,Phường Phú Diễn,WARD,01,31
00611,Phường Xuân Đỉnh,WARD,01,32
00602,Phường Đông Ngạc,WARD,01,33
00598,Phường Thượng Cát,WARD,01,34
00592,Phường Từ Liêm,WARD,01,35
00622,Phường Xuân Phương,WARD,01,36
00634,Phường Tây Mỗ,WARD,01,37
00637,Phường Đại Mỗ,WARD,01,38
00148,Phường Long Biên,WARD,01,39
00130,Phường Bồ Đề,WARD,01,40
00127,Phường Việt Hưng,WARD,01,41
00136,Phường Phúc Lợi,WARD,01,42
09556,Phường Hà Đông,WARD,01,43
09886,Phường Dương Nội,WARD,01,44
09562,Phường Yên Nghĩa,WARD,01,45
09568,Phường Phú Lương,WARD,01,46
09552,Phường Kiến Hưng,WARD,01,47
00640,Xã Thanh Trì,COMMUNE,01,48
00664,Xã Đại Thanh,COMMUNE,01,49
00685,Xã Nam Phù,COMMUNE,01,50
00679,Xã Ngọc Hồi,COMMUNE,01,51
00646,Phường Thanh Liệt,WARD,01,52
10231,Xã Thượng Phúc,COMMUNE,01,53
10183,Xã Thường Tín,COMMUNE,01,54
10237,Xã Chương Dương,COMMUNE,01,55
10210,Xã Hồng Vân,COMMUNE,01,56
10273,Xã Phú Xuyên,COMMUNE,01,57
10279,Xã Phượng Dực,COMMUNE,01,58
10330,Xã Chuyên Mỹ,COMMUNE,01,59
10333,Xã Đại Xuyên,COMMUNE,01,60
10114,Xã Thanh Oai,COMMUNE,01,61
10141,Xã Bình Minh,COMMUNE,01,62
10144,Xã Tam Hưng,COMMUNE,01,63
10180,Xã Dân Hòa,COMMUNE,01,64
10354,Xã Vân Đình,COMMUNE,01,65
10369,Xã Ứng Thiên,COMMUNE,01,66
10417,Xã Hòa Xá,COMMUNE,01,67
10402,Xã Ứng Hòa,COMMUNE,01,68
10441,Xã Mỹ Đức,COMMUNE,01,69
10465,Xã Hồng Sơn,COMMUNE,01,70
10459,Xã Phúc Sơn,COMMUNE,01,71
10489,Xã Hương Sơn,COMMUNE,01,72
10015,Phường Chương Mỹ,WARD,01,73
10030,Xã Phú Nghĩa,COMMUNE,01,74
10018,Xã Xuân Mai,COMMUNE,01,75
10081,Xã Trần Phú,COMMUNE,01,76
10108,Xã Hòa Phú,COMMUNE,01,77
10084,Xã Quảng Bị,COMMUNE,01,78
09661,Xã Minh Châu,COMMUNE,01,79
09619,Xã Quảng Oai,COMMUNE,01,80
09664,Xã Vật Lại,COMMUNE,01,81
09634,Xã Cổ Đô,COMMUNE,01,82
09676,Xã Bất Bạt,COMMUNE,01,83
09694,Xã Suối Hai,COMMUNE,01,84
09700,Xã Ba Vì,COMMUNE,01,85
09706,Xã Yên Bài,COMMUNE,01,86
09574,Phường Sơn Tây,WARD,01,87
09604,Phường Tùng Thiện,WARD,01,88
09616,Xã Đoài Phương,COMMUNE,01,89
09715,Xã Phúc Thọ,COMMUNE,01,90
09739,Xã Phúc Lộc,COMMUNE,01,91
09772,Xã Hát Môn,COMMUNE,01,92
09955,Xã Thạch Thất,COMMUNE,01,93
10009,Xã Hạ Bằng,COMMUNE,01,94
10006,Xã Tây Phương,COMMUNE,01,95
09988,Xã Hòa Lạc,COMMUNE,01,96
04936,Xã Yên Xuân,COMMUNE,01,97
09895,Xã Quốc Oai,COMMUNE,01,98
09931,Xã Hưng Đạo,COMMUNE,01,99
09928,Xã Kiều Phú,COMMUNE,01,100
09922,Xã Phú Cát,COMMUNE,01,101
09832,Xã Hoài Đức,COMMUNE,01,102
09838,Xã Dương Hòa,COMMUNE,01,103
09859,Xã Sơn Đồng,COMMUNE,01,104
09877,Xã An Khánh,COMMUNE,01,105
09784,Xã Đan Phượng,COMMUNE,01,106
09817,Xã Ô Diên,COMMUNE,01,107
09793,Xã Liên Minh,COMMUNE,01,108
00565,Xã Gia Lâm,COMMUNE,01,109
00562,Xã Thuận An,COMMUNE,01,110
00583,Xã Bát Tràng,COMMUNE,01,111
00541,Xã Phù Đổng,COMMUNE,01,112
00484,Xã Thư Lâm,COMMUNE,01,113
00454,Xã Đông Anh,COMMUNE,01,114
00466,Xã Phúc Thịnh,COMMUNE,01,115
00493,Xã Thiên Lộc,COMMUNE,01,116
00508,Xã Vĩnh Thanh,COMMUNE,01,117
09022,Xã Mê Linh,COMMUNE,01,118
08980,Xã Yên Lãng,COMMUNE,01,119
08995,Xã Tiến Thắng,COMMUNE,01,120
08974,Xã Quang Minh,COMMUNE,01,121
00376,Xã Sóc Sơn,COMMUNE,01,122
00424,Xã Đa Phúc,COMMUNE,01,123
00433,Xã Nội Bài,COMMUNE,01,124
00385,Xã Trung Giã,COMMUNE,01,125
00382,Xã Kim Anh,COMMUNE,01,126
01273,Phường Thục Phán,WARD,04,127
01279,Phường Nùng Trí Cao,WARD,04,128
01288,Phường Tân Giang,WARD,04,129
01304,Xã Quảng Lâm,COMMUNE,04,130
01297,Xã Nam Quang,COMMUNE,04,131
01294,Xã Lý Bôn,COMMUNE,04,132
01290,Xã Bảo Lâm,COMMUNE,04,133
01318,Xã Yên Thổ,COMMUNE,04,134
01360,Xã Sơn Lộ,COMMUNE,04,135
01351,Xã Hưng Đạo,COMMUNE,04,136
01321,Xã Bảo Lạc,COMMUNE,04,137
01324,Xã Cốc Pàng,COMMUNE,04,138
01327,Xã Cô Ba,COMMUNE,04,139
01336,Xã Khánh Xuân,COMMUNE,04,140
01339,Xã Xuân Trường,COMMUNE,04,141
01354,Xã Huy Giáp,COMMUNE,04,142
01738,Xã Ca Thành,COMMUNE,04,143
01768,Xã Phan Thanh,COMMUNE,04,144
01777,Xã Thành Công,COMMUNE,04,145
01729,Xã Tĩnh Túc,COMMUNE,04,146
01774,Xã Tam Kim,COMMUNE,04,147
01726,Xã Nguyên Bình,COMMUNE,04,148
01747,Xã Minh Tâm,COMMUNE,04,149
01387,Xã Thanh Long,COMMUNE,04,150
01366,Xã Cần Yên,COMMUNE,04,151
01363,Xã Thông Nông,COMMUNE,04,152
01392,Xã Trường Hà,COMMUNE,04,153
01438,Xã Hà Quảng,COMMUNE,04,154
01393,Xã Lũng Nặm,COMMUNE,04,155
01414,Xã Tổng Cọt,COMMUNE,04,156
01660,Xã Nam Tuấn,COMMUNE,04,157
01654,Xã Hòa An,COMMUNE,04,158
01708,Xã Bạch Đằng,COMMUNE,04,159
01699,Xã Nguyễn Huệ,COMMUNE,04,160
01795,Xã Minh Khai,COMMUNE,04,161
01789,Xã Canh Tân,COMMUNE,04,162
01792,Xã Kim Đồng,COMMUNE,04,163
01807,Xã Thạch An,COMMUNE,04,164
01786,Xã Đông Khê,COMMUNE,04,165
01822,Xã Đức Long,COMMUNE,04,166
01648,Xã Phục Hòa,COMMUNE,04,167
01636,Xã Bế Văn Đàn,COMMUNE,04,168
01594,Xã Độc Lập,COMMUNE,04,169
01576,Xã Quảng Uyên,COMMUNE,04,170
01618,Xã Hạnh Phúc,COMMUNE,04,171
01456,Xã Quang Hán,COMMUNE,04,172
01447,Xã Trà Lĩnh,COMMUNE,04,173
01465,Xã Quang Trung,COMMUNE,04,174
01525,Xã Đoài Dương,COMMUNE,04,175
01477,Xã Trùng Khánh,COMMUNE,04,176
01501,Xã Đàm Thuỷ,COMMUNE,04,177
01489,Xã Đình Phong,COMMUNE,04,178
01558,Xã Lý Quốc,COMMUNE,04,179
01561,Xã Hạ Lang,COMMUNE,04,180
01537,Xã Vinh Quý,COMMUNE,04,181
01552,Xã Quang Long,COMMUNE,04,182
02269,Xã Thượng Lâm,COMMUNE,08,183
02266,Xã Lâm Bình,COMMUNE,08,184
02302,Xã Minh Quang,COMMUNE,08,185
02296,Xã Bình An,COMMUNE,08,186
02245,Xã Côn Lôn,COMMUNE,08,187
02248,Xã Yên Hoa,COMMUNE,08,188
02239,Xã Thượng Nông,COMMUNE,08,189
02260,Xã Hồng Thái,COMMUNE,08,190
02221,Xã Nà Hang,COMMUNE,08,191
02308,Xã Tân Mỹ,COMMUNE,08,192
02317,Xã Yên Lập,COMMUNE,08,193
02320,Xã Tân An,COMMUNE,08,194
02287,Xã Chiêm Hoá,COMMUNE,08,195
02353,Xã Hoà An,COMMUNE,08,196
02332,Xã Kiên Đài,COMMUNE,08,197
02359,Xã Tri Phú,COMMUNE,08,198
02350,Xã Kim Bình,COMMUNE,08,199
02365,Xã Yên Nguyên,COMMUNE,08,200
02305,Xã Trung Hà,COMMUNE,08,201
02398,Xã Yên Phú,COMMUNE,08,202
02380,Xã Bạch Xa,COMMUNE,08,203
02392,Xã Phù Lưu,COMMUNE,08,204
02374,Xã Hàm Yên,COMMUNE,08,205
02404,Xã Bình Xa,COMMUNE,08,206
02407,Xã Thái Sơn,COMMUNE,08,207
02419,Xã Thái Hoà,COMMUNE,08,208
02425,Xã Hùng Đức,COMMUNE,08,209
02455,Xã Hùng Lợi,COMMUNE,08,210
02458,Xã Trung Sơn,COMMUNE,08,211
02494,Xã Thái Bình,COMMUNE,08,212
02470,Xã Tân Long,COMMUNE,08,213
02449,Xã Xuân Vân,COMMUNE,08,214
02434,Xã Lực Hành,COMMUNE,08,215
02473,Xã Yên Sơn,COMMUNE,08,216
02530,Xã Nhữ Khê,COMMUNE,08,217
02437,Xã Kiến Thiết,COMMUNE,08,218
02545,Xã Tân Trào,COMMUNE,08,219
02554,Xã Minh Thanh,COMMUNE,08,220
02536,Xã Sơn Dương,COMMUNE,08,221
02548,Xã Bình Ca,COMMUNE,08,222
02578,Xã Tân Thanh,COMMUNE,08,223
02620,Xã Sơn Thuỷ,COMMUNE,08,224
02611,Xã Phú Lương,COMMUNE,08,225
02623,Xã Trường Sinh,COMMUNE,08,226
02608,Xã Hồng Sơn,COMMUNE,08,227
02572,Xã Đông Thọ,COMMUNE,08,228
02509,Phường Mỹ Lâm,WARD,08,229
02215,Phường Minh Xuân,WARD,08,230
02212,Phường Nông Tiến,WARD,08,231
02512,Phường An Tường,WARD,08,232
02524,Phường Bình Thuận,WARD,08,233
00715,Xã Lũng Cú,COMMUNE,08,234
00721,Xã Đồng Văn,COMMUNE,08,235
00733,Xã Sà Phìn,COMMUNE,08,236
00745,Xã Phố Bảng,COMMUNE,08,237
00763,Xã Lũng Phìn,COMMUNE,08,238
00787,Xã Sủng Máng,COMMUNE,08,239
00778,Xã Sơn Vĩ,COMMUNE,08,240
00769,Xã Mèo Vạc,COMMUNE,08,241
00802,Xã Khâu Vai,COMMUNE,08,242
00817,Xã Niêm Sơn,COMMUNE,08,243
00808,Xã Tát Ngà,COMMUNE,08,244
00829,Xã Thắng Mố,COMMUNE,08,245
00832,Xã Bạch Đích,COMMUNE,08,246
00820,Xã Yên Minh,COMMUNE,08,247
00847,Xã Mậu Duệ,COMMUNE,08,248
00859,Xã Ngọc Long,COMMUNE,08,249
00871,Xã Du Già,COMMUNE,08,250
00865,Xã Đường Thượng,COMMUNE,08,251
